0.0850,-0.4985,-1.9368
0.0829,-0.5033,-1.9844
0.0810,-0.5076,-1.9844
0.0787,-0.5123,-2.0290
0.0766,-0.5166,-2.0290
0.0741,-0.5212,-2.0736
0.0718,-0.5253,-2.0736
0.0691,-0.5298,-2.1181
0.0666,-0.5338,-2.1182
0.0637,-0.5382,-2.1628
0.0610,-0.5421,-2.1629
0.0582,-0.5459,-2.2076
0.0549,-0.5500,-2.2493
0.0520,-0.5536,-2.2493
0.0485,-0.5576,-2.2970
0.0453,-0.5611,-2.2971
0.0417,-0.5648,-2.3449
0.0384,-0.5682,-2.3450
0.0345,-0.5718,-2.3966
0.0310,-0.5750,-2.3967
0.0270,-0.5783,-2.4483
0.0230,-0.5817,-2.4483
0.0193,-0.5847,-2.4483
0.0151,-0.5879,-2.4999
0.0109,-0.5910,-2.4999
0.0071,-0.5938,-2.4999
0.0028,-0.5968,-2.5474
-0.0015,-0.5997,-2.5473
-0.0055,-0.6023,-2.5473
-0.0099,-0.6051,-2.5919
-0.0144,-0.6078,-2.5919
-0.0184,-0.6103,-2.5918
-0.0230,-0.6128,-2.6365
-0.0276,-0.6154,-2.6365
-0.0318,-0.6177,-2.6364
-0.0365,-0.6200,-2.6840
-0.0412,-0.6223,-2.6839
-0.0459,-0.6246,-2.6839
-0.0506,-0.6269,-2.6839
-0.0553,-0.6293,-2.6839
-0.0600,-0.6316,-2.6839
-0.0647,-0.6339,-2.6840
-0.0694,-0.6362,-2.6840
-0.0741,-0.6385,-2.6840
-0.0788,-0.6408,-2.6840
-0.0835,-0.6432,-2.6840
-0.0883,-0.6455,-2.6840
-0.0930,-0.6478,-2.6840
-0.0944,-0.6485,-2.6840
-0.0957,-0.6493,-2.5829
-0.0970,-0.6503,-2.4857
-0.0981,-0.6514,-2.3885
-0.0991,-0.6526,-2.2914
-0.1001,-0.6538,-2.1940
-0.1009,-0.6552,-2.0968
-0.1015,-0.6566,-1.9996
-0.1020,-0.6581,-1.9024
-0.1031,-0.6627,-1.8053
-0.1044,-0.6672,-1.8477
-0.1049,-0.6687,-1.8957
-0.1059,-0.6734,-1.7844
-0.1071,-0.6779,-1.8264
-0.1076,-0.6794,-1.8733
-0.1085,-0.6841,-1.7690
-0.1096,-0.6886,-1.8109
-0.1109,-0.6932,-1.8528
-0.1114,-0.6947,-1.8945
-0.1125,-0.6993,-1.7970
-0.1138,-0.7038,-1.8388
-0.1142,-0.7053,-1.8861
-0.1152,-0.7099,-1.7818
-0.1164,-0.7145,-1.8236
-0.1169,-0.7160,-1.8714
-0.1178,-0.7207,-1.7625
-0.1185,-0.7253,-1.7208
-0.1190,-0.7300,-1.6732
-0.1192,-0.7347,-1.6257
-0.1192,-0.7395,-1.5741
-0.1190,-0.7442,-1.5266
-0.1186,-0.7489,-1.4751
-0.1179,-0.7536,-1.4291
-0.1170,-0.7582,-1.3775
-0.1159,-0.7628,-1.3299
-0.1144,-0.7678,-1.2831
-0.1129,-0.7729,-1.2830
-0.1114,-0.7779,-1.2829
-0.1099,-0.7829,-1.2829
-0.1086,-0.7874,-1.2829
-0.1073,-0.7925,-1.3247
-0.1062,-0.7971,-1.3247
-0.1051,-0.8023,-1.3665
-0.1041,-0.8069,-1.3665
-0.1033,-0.8121,-1.4111
-0.1025,-0.8167,-1.4111
-0.1020,-0.8214,-1.4557
-0.1016,-0.8267,-1.5003
-0.1013,-0.8314,-1.5003
-0.1012,-0.8366,-1.5449
-0.1010,-0.8413,-1.5449
-0.1012,-0.8466,-1.5925
-0.1013,-0.8513,-1.5925
-0.1016,-0.8565,-1.6401
-0.1020,-0.8618,-1.6401
-0.1023,-0.8665,-1.6401
-0.1029,-0.8717,-1.6910
-0.1035,-0.8764,-1.6910
-0.1044,-0.8816,-1.7416
-0.1053,-0.8867,-1.7415
-0.1061,-0.8914,-1.7416
-0.1072,-0.8965,-1.7892
-0.1083,-0.9011,-1.7892
-0.1096,-0.9062,-1.8368
-0.1109,-0.9107,-1.8369
-0.1125,-0.9157,-1.8815
-0.1141,-0.9207,-1.8816
-0.1155,-0.9252,-1.8816
-0.1174,-0.9301,-1.9291
-0.1190,-0.9346,-1.9291
-0.1211,-0.9394,-1.9736
-0.1231,-0.9442,-1.9736
-0.1250,-0.9486,-1.9736
-0.1273,-0.9533,-2.0195
-0.1295,-0.9580,-2.0195
-0.1316,-0.9623,-2.0195
-0.1341,-0.9669,-2.0670
-0.1366,-0.9715,-2.0671
-0.1388,-0.9757,-2.0671
-0.1416,-0.9802,-2.1147
-0.1443,-0.9846,-2.1148
-0.1467,-0.9887,-2.1148
-0.1497,-0.9930,-2.1664
-0.1526,-0.9974,-2.1664
-0.1553,-1.0013,-2.1665
-0.1584,-1.0055,-2.2180
-0.1616,-1.0097,-2.2181
-0.1644,-1.0134,-2.2181
-0.1678,-1.0175,-2.2658
-0.1712,-1.0215,-2.2658
-0.1742,-1.0251,-2.2659
-0.1777,-1.0290,-2.3127
-0.1809,-1.0325,-2.3128
-0.1846,-1.0362,-2.3574
-0.1883,-1.0399,-2.3574
-0.1917,-1.0432,-2.3573
-0.1956,-1.0467,-2.4019
-0.1991,-1.0499,-2.4019
-0.2031,-1.0533,-2.4466
-0.2071,-1.0567,-2.4466
-0.2107,-1.0597,-2.4465
-0.2149,-1.0628,-2.4940
-0.2187,-1.0657,-2.4940
-0.2230,-1.0687,-2.5416
-0.2274,-1.0716,-2.5416
-0.2313,-1.0743,-2.5415
-0.2357,-1.0770,-2.5892
-0.2402,-1.0798,-2.5892
-0.2442,-1.0823,-2.5892
-0.2488,-1.0848,-2.6393
-0.2530,-1.0871,-2.6392
-0.2577,-1.0894,-2.6869
-0.2624,-1.0917,-2.6868
-0.2666,-1.0938,-2.6868
-0.2715,-1.0958,-2.7375
-0.2758,-1.0977,-2.7374
-0.2807,-1.0995,-2.7850
-0.2856,-1.1013,-2.7850
-0.2901,-1.1030,-2.7849
-0.2951,-1.1046,-2.8296
-0.2995,-1.1061,-2.8296
-0.3046,-1.1074,-2.8743
-0.3097,-1.1088,-2.8743
-0.3142,-1.1101,-2.8743
-0.3193,-1.1112,-2.9218
-0.3240,-1.1122,-2.9218
-0.3291,-1.1131,-2.9694
-0.3343,-1.1140,-2.9694
-0.3389,-1.1149,-2.9694
-0.3442,-1.1155,-3.0170
-0.3488,-1.1161,-3.0170
-0.3541,-1.1165,-3.0646
-0.3593,-1.1169,-3.0646
-0.3640,-1.1173,-3.0645
-0.3693,-1.1174,-3.1121
-0.3745,-1.1176,-3.1121
-0.3792,-1.1177,-3.1121
-0.3845,-1.1176,3.1271
-0.3897,-1.1176,3.1271
-0.3944,-1.1175,3.1271
-0.3997,-1.1172,3.0825
-0.4044,-1.1169,3.0825
-0.4096,-1.1164,3.0379
-0.4148,-1.1158,3.0379
-0.4195,-1.1153,3.0379
-0.4247,-1.1145,2.9903
-0.4299,-1.1137,2.9903
-0.4346,-1.1130,2.9903
-0.4397,-1.1120,2.9427
-0.4449,-1.1110,2.9427
-0.4500,-1.1099,2.9427
-0.4546,-1.1090,2.9426
-0.4597,-1.1077,2.8950
-0.4648,-1.1064,2.8950
-0.4694,-1.1053,2.8950
-0.4744,-1.1038,2.8474
-0.4795,-1.1022,2.8474
-0.4845,-1.1007,2.8474
-0.4890,-1.0993,2.8474
-0.4939,-1.0976,2.8058
-0.4989,-1.0959,2.8058
-0.5034,-1.0943,2.8058
-0.5082,-1.0924,2.7642
-0.5131,-1.0905,2.7642
-0.5180,-1.0885,2.7642
-0.5224,-1.0868,2.7642
-0.5272,-1.0846,2.7196
-0.5320,-1.0825,2.7196
-0.5368,-1.0803,2.7196
-0.5411,-1.0784,2.7196
-0.5457,-1.0760,2.6680
-0.5504,-1.0736,2.6680
-0.5551,-1.0712,2.6680
-0.5597,-1.0688,2.6680
-0.5639,-1.0667,2.6680
-0.5685,-1.0641,2.6204
-0.5730,-1.0614,2.6204
-0.5776,-1.0588,2.6203
-0.5822,-1.0562,2.6204
-0.5862,-1.0539,2.6204
-0.5907,-1.0510,2.5728
-0.5951,-1.0482,2.5728
-0.5995,-1.0454,2.5728
-0.6039,-1.0426,2.5728
-0.6084,-1.0397,2.5728
-0.6123,-1.0372,2.5728
-0.6166,-1.0342,2.5312
-0.6209,-1.0312,2.5312
-0.6252,-1.0282,2.5312
-0.6295,-1.0252,2.5312
-0.6338,-1.0221,2.5312
-0.6351,-1.0212,2.5312
-0.6393,-1.0189,2.6330
-0.6406,-1.0181,2.5913
-0.6449,-1.0161,2.6956
-0.6462,-1.0153,2.6538
-0.6506,-1.0136,2.7581
-0.6521,-1.0129,2.7132
-0.6570,-1.0113,2.8176
-0.6620,-1.0096,2.8174
-0.6670,-1.0079,2.8172
-0.6685,-1.0074,2.8171
-0.6736,-1.0063,2.9216
-0.6787,-1.0051,2.9215
-0.6838,-1.0040,2.9214
-0.6890,-1.0028,2.9213
-0.6905,-1.0025,2.9212
-0.6952,-1.0019,3.0253
-0.6999,-1.0016,3.0730
-0.7046,-1.0015,3.1207
-0.7093,-1.0016,-3.1149
-0.7141,-1.0020,-3.0673
-0.7187,-1.0026,-3.0197
-0.7234,-1.0034,-2.9721
-0.7285,-1.0045,-2.9254
-0.7336,-1.0056,-2.9253
-0.7388,-1.0067,-2.9253
-0.7434,-1.0077,-2.9252
-0.7485,-1.0091,-2.8775
-0.7535,-1.0105,-2.8775
-0.7586,-1.0119,-2.8775
-0.7637,-1.0132,-2.8774
-0.7687,-1.0146,-2.8774
-0.7738,-1.0160,-2.8774
-0.7788,-1.0173,-2.8774
-0.7839,-1.0187,-2.8774
-0.7890,-1.0201,-2.8774
-0.7940,-1.0215,-2.8774
-0.7986,-1.0227,-2.8774
-0.8036,-1.0243,-2.8358
-0.8086,-1.0258,-2.8358
-0.8136,-1.0274,-2.8358
-0.8186,-1.0290,-2.8358
-0.8236,-1.0306,-2.8358
-0.8286,-1.0322,-2.8357
-0.8336,-1.0337,-2.8357
-0.8386,-1.0353,-2.8357
-0.8436,-1.0369,-2.8358
-0.8487,-1.0385,-2.8358
-0.8537,-1.0401,-2.8358
-0.8587,-1.0416,-2.8358
-0.8637,-1.0432,-2.8358
-0.8687,-1.0448,-2.8358
-0.8737,-1.0464,-2.8357
-0.8787,-1.0480,-2.8357
-0.8837,-1.0495,-2.8357
-0.8887,-1.0511,-2.8357
-0.8937,-1.0527,-2.8357
-0.8987,-1.0543,-2.8357
-0.9037,-1.0559,-2.8357
-0.9087,-1.0574,-2.8357
-0.9137,-1.0590,-2.8357
-0.9182,-1.0605,-2.8357
-0.9233,-1.0618,-2.8774
-0.9278,-1.0631,-2.8774
-0.9330,-1.0642,-2.9220
-0.9376,-1.0652,-2.9220
-0.9427,-1.0661,-2.9696
-0.9479,-1.0670,-2.9696
-0.9526,-1.0678,-2.9696
-0.9578,-1.0685,-3.0172
-0.9625,-1.0691,-3.0172
-0.9677,-1.0695,-3.0648
-0.9724,-1.0698,-3.0648
-0.9776,-1.0700,-3.1093
-0.9824,-1.0702,-3.1093
-0.9876,-1.0701,3.1263
-0.9923,-1.0700,3.1263
-0.9976,-1.0697,3.0805
-1.0023,-1.0694,3.0805
-1.0075,-1.0688,3.0335
-1.0127,-1.0683,3.0336
-1.0174,-1.0678,3.0335
-1.0226,-1.0669,2.9841
-1.0273,-1.0662,2.9841
-1.0324,-1.0651,2.9367
-1.0370,-1.0642,2.9367
-1.0421,-1.0629,2.8913
-1.0467,-1.0617,2.8913
-1.0517,-1.0601,2.8436
-1.0567,-1.0586,2.8436
-1.0612,-1.0572,2.8436
-1.0662,-1.0554,2.7959
-1.0706,-1.0538,2.7959
-1.0755,-1.0518,2.7483
-1.0803,-1.0498,2.7482
-1.0847,-1.0480,2.7482
-1.0894,-1.0458,2.7005
-1.0937,-1.0438,2.7005
-1.0983,-1.0413,2.6560
-1.1030,-1.0389,2.6559
-1.1072,-1.0366,2.6559
-1.1117,-1.0340,2.6085
-1.1157,-1.0316,2.6085
-1.1201,-1.0287,2.5639
-1.1245,-1.0258,2.5638
-1.1285,-1.0233,2.5638
-1.1327,-1.0202,2.5162
-1.1366,-1.0174,2.5161
-1.1407,-1.0142,2.4685
-1.1448,-1.0109,2.4685
-1.1485,-1.0079,2.4684
-1.1524,-1.0045,2.4169
-1.1563,-1.0010,2.4169
-1.1599,-0.9979,2.4169
-1.1636,-0.9942,2.3692
-1.1674,-0.9905,2.3692
-1.1711,-0.9869,2.3693
-1.1745,-0.9836,2.3693
-1.1781,-0.9797,2.3218
-1.1817,-0.9759,2.3218
-1.1849,-0.9724,2.3218
-1.1883,-0.9685,2.2762
-1.1917,-0.9645,2.2762
-1.1948,-0.9609,2.2762
-1.1980,-0.9567,2.2338
-1.2012,-0.9526,2.2338
-1.2041,-0.9489,2.2339
-1.2072,-0.9446,2.1893
-1.2102,-0.9403,2.1893
-1.2130,-0.9365,2.1893
-1.2158,-0.9321,2.1447
-1.2187,-0.9277,2.1447
-1.2215,-0.9232,2.1447
-1.2241,-0.9193,2.1448
-1.2267,-0.9147,2.0971
-1.2294,-0.9102,2.0971
-1.2320,-0.9057,2.0971
-1.2346,-0.9011,2.0971
-1.2370,-0.8970,2.0971
-1.2394,-0.8924,2.0455
-1.2418,-0.8877,2.0455
-1.2442,-0.8830,2.0455
-1.2466,-0.8784,2.0455
-1.2488,-0.8742,2.0455
-1.2510,-0.8694,2.0039
-1.2532,-0.8646,2.0038
-1.2554,-0.8599,2.0038
-1.2573,-0.8556,2.0039
-1.2593,-0.8507,1.9622
-1.2613,-0.8459,1.9622
-1.2634,-0.8410,1.9622
-1.2640,-0.8396,1.9623
-1.2647,-0.8382,2.0595
-1.2656,-0.8369,2.1568
-1.2666,-0.8357,2.2541
-1.2677,-0.8345,2.3514
-1.2713,-0.8315,2.4487
-1.2725,-0.8305,2.4065
-1.2763,-0.8277,2.5038
-1.2775,-0.8267,2.4587
-1.2814,-0.8241,2.5630
-1.2827,-0.8232,2.5180
-1.2868,-0.8208,2.6223
-1.2881,-0.8200,2.5773
-1.2924,-0.8179,2.6816
-1.2938,-0.8171,2.6367
-1.2986,-0.8151,2.7410
-1.3034,-0.8130,2.7407
-1.3049,-0.8124,2.7406
-1.3099,-0.8109,2.8447
-1.3149,-0.8093,2.8445
-1.3199,-0.8078,2.8444
-1.3249,-0.8063,2.8443
-1.3264,-0.8058,2.8442
-1.3311,-0.8049,2.9418
-1.3357,-0.8041,2.9895
-1.3404,-0.8037,3.0371
-1.3452,-0.8034,3.0847
-1.3499,-0.8033,3.1323
-1.3546,-0.8035,-3.1033
-1.3593,-0.8039,-3.0557
-1.3645,-0.8046,-3.0081
-1.3697,-0.8053,-3.0081
-1.3744,-0.8060,-3.0081
-1.3796,-0.8069,-2.9605
-1.3847,-0.8078,-2.9604
-1.3899,-0.8088,-2.9604
-1.3950,-0.8097,-2.9603
-1.4002,-0.8107,-2.9603
-1.4048,-0.8115,-2.9603
-1.4100,-0.8127,-2.9126
-1.4151,-0.8139,-2.9126
-1.4202,-0.8151,-2.9126
-1.4253,-0.8163,-2.9126
-1.4304,-0.8175,-2.9126
-1.4355,-0.8187,-2.9127
-1.4406,-0.8199,-2.9127
-1.4457,-0.8211,-2.9127
-1.4508,-0.8223,-2.9127
-1.4560,-0.8234,-2.9127
-1.4611,-0.8246,-2.9127
-1.4662,-0.8258,-2.9127
-1.4713,-0.8270,-2.9127
-1.4764,-0.8282,-2.9127
-1.4815,-0.8294,-2.9127
-1.4861,-0.8305,-2.9127
-1.4912,-0.8319,-2.8710
-1.4957,-0.8331,-2.8710
-1.5003,-0.8342,-2.9156
-1.5055,-0.8351,-2.9633
-1.5101,-0.8360,-2.9633
-1.5148,-0.8366,-3.0109
-1.5200,-0.8370,-3.0585
-1.5248,-0.8374,-3.0584
-1.5295,-0.8376,-3.1060
-1.5347,-0.8375,3.1296
-1.5394,-0.8375,3.1296
-1.5442,-0.8372,3.0820
-1.5494,-0.8366,3.0343
-1.5541,-0.8361,3.0343
-1.5593,-0.8353,2.9874
-1.5639,-0.8346,2.9874
-1.5686,-0.8336,2.9398
-1.5736,-0.8323,2.8921
-1.5782,-0.8312,2.8921
-1.5827,-0.8298,2.8444
-1.5877,-0.8280,2.7998
-1.5921,-0.8264,2.7998
-1.5970,-0.8244,2.7521
-1.6014,-0.8227,2.7520
-1.6061,-0.8204,2.7044
-1.6104,-0.8184,2.7043
-1.6150,-0.8160,2.6567
-1.6192,-0.8138,2.6566
-1.6233,-0.8114,2.6119
-1.6277,-0.8086,2.5702
-1.6317,-0.8060,2.5702
-1.6360,-0.8030,2.5255
-1.6398,-0.8002,2.5254
-1.6440,-0.7970,2.4808
-1.6477,-0.7941,2.4807
-1.6517,-0.7907,2.4360
-1.6553,-0.7877,2.4359
-1.6591,-0.7841,2.3883
-1.6625,-0.7808,2.3882
-1.6662,-0.7771,2.3367
-1.6698,-0.7733,2.3366
-1.6731,-0.7699,2.3365
-1.6765,-0.7659,2.2834
-1.6800,-0.7619,2.2834
-1.6830,-0.7584,2.2835
-1.6863,-0.7542,2.2319
-1.6895,-0.7501,2.2318
-1.6924,-0.7463,2.2319
-1.6951,-0.7425,2.1842
-1.6976,-0.7385,2.1395
-1.7003,-0.7340,2.0948
-1.7026,-0.7299,2.0949
-1.7048,-0.7257,2.0502
-1.7068,-0.7214,2.0084
-1.7086,-0.7170,1.9637
-1.7103,-0.7126,1.9221
-1.7117,-0.7081,1.8776
-1.7129,-0.7035,1.8360
-1.7140,-0.6989,1.7915
-1.7149,-0.6938,1.7469
-1.7157,-0.6891,1.7470
-1.7163,-0.6844,1.6995
-1.7167,-0.6797,1.6549
-1.7169,-0.6745,1.6103
-1.7171,-0.6698,1.6103
-1.7171,-0.6650,1.5627
-1.7168,-0.6598,1.5141
-1.7165,-0.6551,1.5141
-1.7160,-0.6504,1.4665
-1.7152,-0.6452,1.4219
-1.7145,-0.6405,1.4219
-1.7136,-0.6359,1.3720
-1.7123,-0.6308,1.3244
-1.7112,-0.6262,1.3244
-1.7096,-0.6212,1.2771
-1.7083,-0.6167,1.2771
-1.7065,-0.6117,1.2297
-1.7049,-0.6073,1.2297
-1.7029,-0.6024,1.1822
-1.7012,-0.5980,1.1822
-1.6992,-0.5938,1.1347
-1.6967,-0.5891,1.0870
-1.6945,-0.5849,1.0869
-1.6919,-0.5804,1.0393
-1.6895,-0.5763,1.0392
-1.6866,-0.5720,0.9915
-1.6840,-0.5680,0.9914
-1.6809,-0.5638,0.9437
-1.6782,-0.5599,0.9436
-1.6749,-0.5558,0.8959
-1.6719,-0.5521,0.8958
-1.6685,-0.5482,0.8481
-1.6650,-0.5443,0.8480
-1.6619,-0.5407,0.8480
-1.6582,-0.5370,0.8005
-1.6549,-0.5336,0.8004
-1.6511,-0.5300,0.7558
-1.6477,-0.5267,0.7558
-1.6437,-0.5233,0.7112
-1.6397,-0.5199,0.7112
-1.6361,-0.5168,0.7113
-1.6320,-0.5136,0.6636
-1.6283,-0.5107,0.6636
-1.6240,-0.5076,0.6160
-1.6197,-0.5046,0.6161
-1.6159,-0.5019,0.6161
-1.6114,-0.4991,0.5642
-1.6070,-0.4963,0.5642
-1.6026,-0.4934,0.5643
-1.5986,-0.4909,0.5643
-1.5940,-0.4883,0.5161
-1.5894,-0.4857,0.5161
-1.5849,-0.4831,0.5161
-1.5808,-0.4808,0.5161
-1.5761,-0.4784,0.4686
-1.5714,-0.4761,0.4686
-1.5667,-0.4737,0.4686
-1.5625,-0.4716,0.4686
-1.5577,-0.4694,0.4270
-1.5529,-0.4672,0.4270
-1.5482,-0.4651,0.4270
-1.5439,-0.4631,0.4270
-1.5390,-0.4611,0.3854
-1.5341,-0.4592,0.3854
-1.5293,-0.4572,0.3854
-1.5244,-0.4552,0.3854
-1.5196,-0.4532,0.3854
-1.5152,-0.4515,0.3854
-1.5102,-0.4497,0.3367
-1.5053,-0.4480,0.3367
-1.5003,-0.4463,0.3367
-1.4954,-0.4445,0.3367
-1.4904,-0.4428,0.3367
-1.4855,-0.4411,0.3367
-1.4805,-0.4393,0.3366
-1.4756,-0.4376,0.3366
-1.4711,-0.4360,0.3366
-1.4661,-0.4345,0.2948
-1.4610,-0.4330,0.2948
-1.4560,-0.4315,0.2948
-1.4510,-0.4299,0.2948
-1.4460,-0.4284,0.2948
-1.4410,-0.4269,0.2948
-1.4359,-0.4254,0.2948
-1.4309,-0.4238,0.2948
-1.4259,-0.4223,0.2948
-1.4209,-0.4208,0.2948
-1.4194,-0.4203,0.2948
-1.4150,-0.4185,0.3921
-1.4135,-0.4180,0.3504
-1.4093,-0.4159,0.4478
-1.4078,-0.4153,0.4060
-1.4037,-0.4130,0.5053
-1.4023,-0.4123,0.4635
-1.3983,-0.4098,0.5678
-1.3969,-0.4090,0.5229
-1.3931,-0.4062,0.6272
-1.3918,-0.4054,0.5822
-1.3881,-0.4024,0.6866
-1.3844,-0.3995,0.6416
-1.3831,-0.3987,0.5939
-1.3791,-0.3953,0.7053
-1.3751,-0.3919,0.7053
-1.3711,-0.3885,0.7053
-1.3671,-0.3850,0.7055
-1.3659,-0.3840,0.7056
-1.3626,-0.3806,0.8043
-1.3595,-0.3771,0.8519
-1.3565,-0.3734,0.8994
-1.3538,-0.3695,0.9469
-1.3512,-0.3656,0.9943
-1.3488,-0.3615,1.0417
-1.3466,-0.3573,1.0891
-1.3447,-0.3530,1.1365
-1.3429,-0.3487,1.1839
-1.3411,-0.3437,1.2288
-1.3394,-0.3388,1.2286
-1.3376,-0.3338,1.2285
-1.3358,-0.3289,1.2285
-1.3341,-0.3239,1.2284
-1.3323,-0.3190,1.2284
-1.3305,-0.3141,1.2284
-1.3288,-0.3091,1.2284
-1.3270,-0.3042,1.2284
-1.3253,-0.2992,1.2284
-1.3235,-0.2943,1.2284
-1.3217,-0.2893,1.2284
-1.3200,-0.2844,1.2283
-1.3182,-0.2794,1.2283
-1.3164,-0.2745,1.2283
-1.3147,-0.2696,1.2283
-1.3129,-0.2646,1.2283
-1.3112,-0.2597,1.2283
-1.3094,-0.2547,1.2283
-1.3076,-0.2498,1.2284
-1.3059,-0.2448,1.2284
-1.3041,-0.2399,1.2284
-1.3025,-0.2355,1.2284
-1.3005,-0.2306,1.1838
-1.2988,-0.2262,1.1838
-1.2966,-0.2215,1.1392
-1.2944,-0.2167,1.1391
-1.2924,-0.2124,1.1391
-1.2900,-0.2077,1.0915
-1.2876,-0.2031,1.0915
-1.2851,-0.1984,1.0915
-1.2830,-0.1942,1.0915
-1.2803,-0.1897,1.0468
-1.2777,-0.1851,1.0468
-1.2753,-0.1811,1.0468
-1.2725,-0.1766,0.9993
-1.2697,-0.1722,0.9993
-1.2671,-0.1683,0.9992
-1.2640,-0.1640,0.9477
-1.2610,-0.1597,0.9476
-1.2582,-0.1559,0.9476
-1.2550,-0.1518,0.8999
-1.2517,-0.1477,0.8999
-1.2488,-0.1440,0.8999
-1.2453,-0.1400,0.8522
-1.2419,-0.1361,0.8521
-1.2387,-0.1325,0.8521
-1.2351,-0.1287,0.8045
-1.2315,-0.1250,0.8044
-1.2278,-0.1212,0.8044
-1.2242,-0.1174,0.8044
-1.2209,-0.1140,0.8044
-1.2171,-0.1104,0.7628
-1.2133,-0.1067,0.7627
-1.2095,-0.1031,0.7628
-1.2057,-0.0995,0.7628
-1.2019,-0.0959,0.7628
-1.1981,-0.0922,0.7628
-1.1944,-0.0886,0.7628
-1.1906,-0.0850,0.7628
-1.1868,-0.0814,0.7628
-1.1830,-0.0777,0.7628
-1.1792,-0.0741,0.7628
-1.1754,-0.0705,0.7628
-1.1716,-0.0669,0.7628
-1.1678,-0.0632,0.7628
-1.1640,-0.0596,0.7628
-1.1602,-0.0560,0.7628
-1.1564,-0.0524,0.7628
-1.1526,-0.0487,0.7628
-1.1488,-0.0451,0.7628
-1.1450,-0.0415,0.7628
-1.1412,-0.0378,0.7628
-1.1374,-0.0342,0.7628
-1.1337,-0.0306,0.7628
-1.1299,-0.0270,0.7628
-1.1261,-0.0233,0.7629
-1.1223,-0.0197,0.7629
-1.1185,-0.0161,0.7629
-1.1151,-0.0128,0.7629
